Log file open, 12/22/22 18:36:43
[2022.12.22-20.48.51:605][380]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.51:639][381]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.51:674][382]LogBlueprintUserMessages: [PC_RTS_C_0] -4.0
[2022.12.22-20.48.51:709][383]LogBlueprintUserMessages: [PC_RTS_C_0] -4.0
[2022.12.22-20.48.51:741][384]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.51:775][385]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.51:809][386]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.51:844][387]LogBlueprintUserMessages: [PC_RTS_C_0] 2.0
[2022.12.22-20.48.51:878][388]LogBlueprintUserMessages: [PC_RTS_C_0] 3.0
[2022.12.22-20.48.51:912][389]LogBlueprintUserMessages: [PC_RTS_C_0] 2.0
[2022.12.22-20.48.51:945][390]LogBlueprintUserMessages: [PC_RTS_C_0] 1.0
[2022.12.22-20.48.51:978][391]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:013][392]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:048][393]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:082][394]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:117][395]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:149][396]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:183][397]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:219][398]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:278][399]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:311][400]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:346][401]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:380][402]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:413][403]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:549][404]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:582][405]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:615][406]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:649][407]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:684][408]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:719][409]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:754][410]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:787][411]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:822][412]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:856][413]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:891][414]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:923][415]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:957][416]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.52:993][417]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:027][418]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:060][419]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:094][420]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:129][421]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:162][422]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:196][423]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:230][424]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:265][425]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:298][426]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:332][427]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:366][428]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:399][429]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:434][430]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:468][431]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:504][432]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:537][433]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:571][434]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:622][435]LogBlueprintUserMessages: [PC_RTS_C_0] -2.0
[2022.12.22-20.48.53:750][436]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.53:773][437]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.53:806][438]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.53:841][439]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.53:873][440]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.53:908][441]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.53:942][442]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.53:977][443]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.54:011][444]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:045][445]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:079][446]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:113][447]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:147][448]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:180][449]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:215][450]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:248][451]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:281][452]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:316][453]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:351][454]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:384][455]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:418][456]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:453][457]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:488][458]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.54:521][459]LogBlueprintUserMessages: [PC_RTS_C_0] -2.0
[2022.12.22-20.48.54:555][460]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.54:589][461]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.54:622][462]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:656][463]LogBlueprintUserMessages: [PC_RTS_C_0] -1.0
[2022.12.22-20.48.54:690][464]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:724][465]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:758][466]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:792][467]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:843][468]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.54:878][469]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:000][470]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:028][471]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:058][472]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:108][473]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:130][474]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:149][475]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:182][476]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:219][477]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:260][478]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:311][479]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:454][480]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:501][481]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:617][482]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:655][483]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:697][484]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:738][485]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:773][486]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:805][487]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:834][488]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.55:868][489]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.56:202][490]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.56:532][491]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.56:866][492]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.57:254][493]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.57:584][494]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.57:917][495]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:250][496]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:585][497]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:701][498]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:725][499]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:755][500]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:780][501]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:839][502]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:881][503]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.58:913][504]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:052][505]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:105][506]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:245][507]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:279][508]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:310][509]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:450][510]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:512][511]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:546][512]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:564][513]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:651][514]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:682][515]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:713][516]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:754][517]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:791][518]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:827][519]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:861][520]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:892][521]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:922][522]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:954][523]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.48.59:988][524]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:058][525]LogViewport: Scene viewport resized to 1920x988, mode Windowed.
[2022.12.22-20.49.00:222][525]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:255][526]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:283][527]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:318][528]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:350][529]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:386][530]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:425][531]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:466][532]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:503][533]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:542][534]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:588][535]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:633][536]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:682][537]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:722][538]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:807][539]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:923][540]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.00:968][541]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:009][542]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:054][543]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:110][544]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:141][545]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:191][546]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:244][547]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:293][548]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:330][549]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:378][550]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:435][551]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:482][552]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:528][553]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:567][554]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:617][555]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:660][556]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:700][557]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:750][558]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:796][559]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:839][560]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:886][561]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:928][562]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.01:971][563]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:013][564]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:055][565]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:110][566]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:160][567]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:200][568]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:245][569]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:292][570]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:328][571]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:369][572]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:412][573]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:449][574]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:500][575]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:547][576]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:593][577]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:636][578]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:680][579]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:721][580]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:767][581]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:810][582]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:852][583]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:895][584]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:938][585]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.02:977][586]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:017][587]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:059][588]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:098][589]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:140][590]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:178][591]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:218][592]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:262][593]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:298][594]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:334][595]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:371][596]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:415][597]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:468][598]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:504][599]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:537][600]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:569][601]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:672][602]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:705][603]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:762][604]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:887][605]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:914][606]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:946][607]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.03:979][608]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:015][609]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:046][610]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:088][611]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:125][612]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:163][613]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:205][614]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:243][615]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:279][616]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:315][617]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:352][618]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:390][619]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:431][620]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:466][621]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:510][622]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:577][622]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2022.12.22-20.49.04:604][623]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:642][624]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:674][625]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:717][626]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:743][627]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:783][628]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:844][629]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:887][630]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:915][631]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:947][632]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.04:986][633]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:039][634]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:077][635]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:110][636]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:149][637]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:190][638]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:230][639]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:268][640]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:313][641]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:354][642]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:396][643]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:438][644]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:471][645]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:513][646]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:552][647]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:593][648]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:632][649]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:672][650]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:829][651]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:861][652]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:921][653]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:953][654]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.05:986][655]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:028][656]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:074][657]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:116][658]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:156][659]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:197][660]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:239][661]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:280][662]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:319][663]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:361][664]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:406][665]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:452][666]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:488][667]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
[2022.12.22-20.49.06:528][668]LogBlueprintUserMessages: [PC_RTS_C_0] 0.0
